idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s,tokens_received,gen_chars,saw_done,finish_reason
217,16.861,16.861361864999708,1.7806193919986981,ok,0.0633636739985377,0.021737082658235728,0.030142727000566083,80,327,True,length
218,16.875,16.875948152999626,1.7821496950000437,ok,0.06618257599984645,0.021720772721523587,0.030290613000033773,80,415,True,length
219,16.888,16.88867162600036,1.769672709000588,ok,0.05373773700011952,0.02172049644302862,0.030145317999995314,80,593,True,length
220,17.051,17.051502091999282,1.8149798969989206,ok,0.07037008599945693,0.022083293493663784,0.030168968998623313,80,417,True,length
221,17.076,17.07625010799893,1.8124527310010308,ok,0.0609152630004246,0.02217099315189271,0.03018469299968274,80,341,True,length
222,17.126,17.126235345998793,1.809490273000847,ok,0.0607881690011709,0.022135165063284862,0.0299481090005429,80,376,True,length
223,17.138,17.138310508998984,1.8219073540003592,ok,0.07092365899916331,0.02216403317721369,0.03029182899990701,80,398,True,length
224,17.164,17.165590667998913,1.8135617440002534,ok,0.060460613000032026,0.022190839000002228,0.03027937499973632,80,477,True,length
225,17.202,17.203054498999336,1.8167313240010117,ok,0.0721011460009322,0.022083586658228814,0.030289517000710475,80,327,True,length
226,17.214,17.214726074000282,1.8052028820002306,ok,0.06050373300058709,0.022084622924058415,0.030309963000036078,80,360,True,length
227,17.227,17.227947796998706,1.8121191690006526,ok,0.06310177600062161,0.02213914513924488,0.03028827799971623,80,589,True,length
228,17.265,17.265746744000353,1.8245183829985763,ok,0.06964113999856636,0.022213308316455783,0.030395415999009856,80,327,True,length
229,17.328,17.329508406999594,1.8323919409995142,ok,0.07826386499982618,0.022203840594936738,0.03046026000083657,80,604,True,length
230,17.353,17.3539094939988,1.8317875079992518,ok,0.06974513999921328,0.022304052645590156,0.030441004999374854,80,480,True,length
231,17.429,17.430051437999282,1.8254122830003325,ok,0.05880598600015219,0.02236173596201631,0.030395645999305998,80,486,True,length
232,17.467,17.46741973600001,1.8328926760004833,ok,0.06557610500021838,0.022370795075955897,0.030452044999037753,80,298,True,length
233,17.58,17.581085066000014,1.8424049850000301,ok,0.054706581999198534,0.022628763810137606,0.030288752999695134,80,344,True,length
234,17.631,17.631447316998674,1.8593191140007548,ok,0.06320313099968189,0.02273530815191522,0.03028893699956825,80,410,True,length
235,17.681,17.681839560998924,1.8611816110005748,ok,0.06235686099898885,0.02276963617722559,0.03136787500079663,80,583,True,length
236,17.694,17.695466502000272,1.8710830640011409,ok,0.07164318600007391,0.022777350582295693,0.030258234999564593,80,330,True,length
237,17.706,17.706268399999317,1.8633653430006234,ok,0.06315639700005704,0.02278718373418087,0.030451017000814318,80,402,True,length
238,17.719,17.720947523999712,1.8671769420016062,ok,0.06367624300037278,0.022828788632909026,0.030392024000320816,80,347,True,length
239,17.795,17.795485734999602,1.8932988020005723,ok,0.07912648300043656,0.022963868810137095,0.030287457000667928,80,503,True,length
240,17.833,17.833188933998827,1.8800775399995473,ok,0.06461114599915163,0.022980295506328467,0.030289635000372073,80,363,True,length
241,17.845,17.845179571999324,1.893859888001316,ok,0.0715572670014808,0.023066820405065185,0.03137255600086064,80,589,True,length
242,17.858,17.859084796999014,1.8816953839996131,ok,0.05786906100001943,0.023086124632893095,0.030460525998933008,80,480,True,length
243,17.896,17.898716585999864,1.8863001290010288,ok,0.06867225700079871,0.02300761163291721,0.030441663999226876,80,396,True,length
244,17.908,17.908487400998638,1.8970561120004277,ok,0.08166526000059093,0.022979304784816055,0.03039049899962265,80,585,True,length
245,17.933,17.933946250999725,1.8936191849988973,ok,0.07513816099890391,0.023018425151913338,0.030441053999311407,80,347,True,length
246,18.024,18.024504613000317,1.8994652180008416,ok,0.0722849080011656,0.02312852105063064,0.03028949600047781,80,379,True,length
247,18.047,18.04797355899973,1.8922058939988347,ok,0.06596213699958753,0.023116694265820713,0.03091447800034075,80,503,True,length
248,18.119,18.119499880998774,1.890461946999494,ok,0.06598128899895528,0.023094301797478876,0.030289379001260386,80,318,True,length
249,18.143,18.143603553999128,1.8877186809986597,ok,0.06450905599922407,0.02307826905064447,0.030393691999051953,80,341,True,length
250,18.166,18.16632495199883,1.887545356999908,ok,0.0663632689993392,0.02305254931645,0.030459998999504023,80,585,True,length
251,18.19,18.190825702999064,1.8825921629995719,ok,0.06502708699918003,0.023006811265836806,0.030289596999864443,80,347,True,length
252,18.202,18.202594145999683,1.8928057590001117,ok,0.07685471900003904,0.02298613493670168,0.03135516299880692,80,402,True,length
253,18.214,18.214773108998997,1.8807223540006817,ok,0.06473549399925105,0.02298697267088997,0.03137524200064945,80,599,True,length
254,18.237,18.237959373000194,1.8773536730004707,ok,0.05825321799966332,0.023026320227852667,0.030290966000393382,80,393,True,length
255,18.308,18.308729825999762,1.905900253001164,ok,0.08186581500012835,0.023088698493666016,0.030455013999016955,80,475,True,length
256,18.332,18.33266428999923,1.8989048820003518,ok,0.08202950799932296,0.022998100329125838,0.03039916399939102,80,438,True,length
257,18.344,18.344958457999383,1.8880738360003306,ok,0.06999910599915893,0.023013320341778113,0.03045229099916469,80,586,True,length
258,18.368,18.36900979299935,1.8835375260005094,ok,0.06881430599969462,0.022970912265815126,0.030409684999540332,80,594,True,length
259,18.392,18.392830748998676,1.8889831989999948,ok,0.07007625299956999,0.02302384353164529,0.030460230000244337,80,593,True,length
260,18.404,18.40446924099888,1.9012748029999784,ok,0.0761530470008438,0.023102535518981174,0.030452128001343226,80,460,True,length
261,18.487,18.48785026599944,1.8887339139982942,ok,0.06331550899994909,0.023106249544301287,0.03045214399935503,80,341,True,length
262,18.498,18.499576500998955,1.9027409320005972,ok,0.06902869199984707,0.023211089936726065,0.030181834001268726,80,305,True,length
263,18.51,18.510293874000126,1.893687513000259,ok,0.059665672000846826,0.023215163544292306,0.030464663001112058,80,431,True,length
264,18.557,18.55793198900028,1.8877047420010058,ok,0.05650782900011109,0.023179402303798315,0.030453040000793408,80,333,True,length
265,18.593,18.593345938999846,1.8977577759997075,ok,0.06451113299954159,0.023205285455701472,0.030181561000063084,80,318,True,length
266,18.665,18.6654616959986,1.8904956959995616,ok,0.06129003400019428,0.023154180202531096,0.03018198300014774,80,402,True,length
267,18.689,18.68922821399974,1.8957725500004017,ok,0.0632545830012532,0.023196130696190646,0.030460028001471073,80,365,True,length
268,18.701,18.701326230999257,1.9074239279998437,ok,0.07359763800013752,0.023212651063290592,0.0303924019990518,80,327,True,length
269,18.724,18.724850096999944,1.9014485119987512,ok,0.06887407199974405,0.023196869886075396,0.030182164000507328,80,504,True,length
270,18.736,18.73709288200007,1.8895200490005664,ok,0.05796382600055949,0.023184049303795924,0.030391360000066925,80,397,True,length
271,18.783,18.783432733000154,1.9105475129999832,ok,0.08182569900054659,0.023148028544284577,0.03137773300113622,80,347,True,length
272,18.807,18.807586177999838,1.9070857090009667,ok,0.08298127600028238,0.023089620025311428,0.03039046000048984,80,346,True,length
273,18.83,18.830764436999743,1.905590286000006,ok,0.07817430300019623,0.023131553215201085,0.030180912001014804,80,389,True,length
274,18.842,18.842750578998675,1.8939987390003807,ok,0.06650345800153445,0.023132622911385004,0.030439210000622552,80,584,True,length
275,18.878,18.87891835299888,1.9048498239990295,ok,0.08255516499957594,0.023066682215196838,0.03044154700000945,80,402,True,length
276,18.89,18.890890806000243,1.89043658799892,ok,0.0690425269986008,0.02305527483546444,0.03021363699917856,80,480,True,length
277,18.902,18.90255509599956,1.8976418860002013,ok,0.07631152900103189,0.023054470240500058,0.030181501000697608,80,387,True,length
278,19.047,19.048130973998923,1.891163267000593,ok,0.06326279300083115,0.02313766060758064,0.030051873998672818,80,346,True,length
279,19.059,19.060209119999854,1.8975160210011381,ok,0.07656175200099824,0.023049713000004943,0.028982098998312722,80,398,True,length
280,19.071,19.071201867000127,1.88667918200008,ok,0.06664661300055741,0.023038190316445346,0.02899966599943582,80,431,True,length
281,19.083,19.08407224899929,1.8941210879984283,ok,0.07622273699962534,0.023011063873403872,0.02897567599939066,80,589,True,length
282,19.119,19.11988451399884,1.8805741280011716,ok,0.06451820400070574,0.02298767606329351,0.02898919699873659,80,422,True,length
283,19.143,19.14349227599996,1.8771954799995,ok,0.06473454400111223,0.022942245341761883,0.028975055000046268,80,389,True,length
284,19.166,19.166207807998944,1.8760789080006361,ok,0.06575624300057825,0.022915163278469926,0.029087545999573194,80,311,True,length
285,19.19,19.1911217830002,1.880151945999387,ok,0.06536696999864944,0.02297166603798532,0.029088590999890584,80,591,True,length
286,19.202,19.202803357999073,1.8921147600012773,ok,0.07766985899979773,0.022967338987355913,0.029087459999573184,80,432,True,length
287,19.214,19.214850252999895,1.880328475999704,ok,0.06548802599900228,0.022972468139253382,0.02909040600025037,80,376,True,length
288,19.226,19.226637795998613,1.8899679549995199,ok,0.07360222299939778,0.022991687341783303,0.029088597000736627,80,593,True,length
289,19.285,19.285439033999864,1.869665198999428,ok,0.06104669100022875,0.022893613215181845,0.029098777000399423,80,342,True,length
290,19.32,19.320505633999346,1.875801535001301,ok,0.07853590300146607,0.02274992401265691,0.029090648000419606,80,480,True,length
291,19.344,19.34687586600012,1.8770245319992682,ok,0.07776893499976723,0.022775096075943285,0.02908820199991169,80,593,True,length
292,19.368,19.369080787999337,1.8781578510006511,ok,0.07964895600161981,0.022765648810111342,0.02908905699950992,80,298,True,length
293,19.38,19.380362804999095,1.8681172779997723,ok,0.06807885699890903,0.022785023734182754,0.029086992000884493,80,504,True,length
294,19.404,19.40423398100029,1.8657782449990918,ok,0.06770923200019752,0.022760051784805196,0.028970397001103265,80,360,True,length
295,19.416,19.41704511199896,1.871183736000603,ok,0.0737765580015548,0.022751716683540254,0.028973017000680557,80,485,True,length
296,19.463,19.463984072999665,1.8759652709995862,ok,0.07878781900035392,0.02274871543036918,0.02896353400137741,80,398,True,length
297,19.498,19.498941701998774,1.8583781029992679,ok,0.06890727099926153,0.022651173151908677,0.028971151999940048,80,369,True,length
298,19.51,19.510652327999196,1.8687894409995351,ok,0.07737648799957242,0.022675781455694086,0.030064033999224193,80,404,True,length
299,19.569,19.569723747999888,1.855075814999509,ok,0.06921877000058885,0.022605448886080716,0.02915824100091413,80,369,True,length
300,19.581,19.581444845998703,1.8645250090012269,ok,0.08161953700073354,0.022568046848092205,0.028809543000534177,80,431,True,length
301,19.605,19.605623958999786,1.8593603230001463,ok,0.08520955699896149,0.022457329607599996,0.029090984999129432,80,593,True,length
302,19.617,19.61750620499879,1.8463757379995513,ok,0.07295838699974411,0.022448026493661986,0.029086318998452043,80,410,True,length
303,19.629,19.629209126000205,1.8557243760005804,ok,0.08597069999996165,0.022401688898730465,0.02908625599957304,80,394,True,length
304,19.665,19.666277078998974,1.8451483700009703,ok,0.07434983100029058,0.022414877531641824,0.029085911000947817,80,587,True,length
305,19.689,19.690916251998715,1.836162270999921,ok,0.07337187799930689,0.022313521860752777,0.029115498000464868,80,365,True,length
306,19.701,19.70156562699958,1.8269348089997948,ok,0.06307266200019512,0.02232711391139052,0.029211685001428123,80,603,True,length
307,19.724,19.72571955999956,1.8217853800015291,ok,0.05744821000007505,0.022333027873426982,0.029144383001039387,80,346,True,length
308,19.83,19.831021091000366,1.8335800620006921,ok,0.06762507799976447,0.022353506063292932,0.02920636799899512,80,380,True,length
309,19.842,19.843117061998782,1.840629540000009,ok,0.08292489299856243,0.022249099822792107,0.029088069999488653,80,399,True,length
310,19.878,19.878165385998727,1.835099416999583,ok,0.0650437910007895,0.0224054612531463,0.029572739998911857,80,415,True,length
311,19.914,19.91434983599902,1.8427185569998983,ok,0.07495441099854361,0.022376449658231306,0.029087308001180645,80,396,True,length
312,20.09,20.090237552998587,1.8500270220010862,ok,0.07857552400128043,0.02242313196201613,0.029577461998997023,80,415,True,length
313,20.112,20.11312255899975,1.846841503000178,ok,0.07283994000135863,0.022455416354412453,0.029697957999815117,80,379,True,length
314,20.157,20.158445700999437,1.8397973539995292,ok,0.07266403699941293,0.022368395911408823,0.02983658399898559,80,401,True,length
315,20.235,20.2353801499994,1.830266427999959,ok,0.06862951100083592,0.022298799582269473,0.02970470699983707,80,399,True,length
316,20.246,20.246321942999202,1.843566916000782,ok,0.07848824299981061,0.022342463265817104,0.029718140998738818,80,505,True,length
317,20.257,20.257898115998614,1.8323090150006465,ok,0.06690234400048212,0.0223466633544169,0.02953907499977504,80,422,True,length
318,20.302,20.302187756999047,1.8313086639991525,ok,0.07429171799958567,0.02224043496202676,0.02979759400113835,80,426,True,length
319,20.314,20.314492879999307,1.8381740860004356,ok,0.08823000399934244,0.02215087698733683,0.029683599999771104,80,454,True,length
320,20.336,20.337130044999867,1.815604051000264,ok,0.0656563289994665,0.02215104160760474,0.02968438000061724,80,482,True,length
321,20.359,20.35925539100026,1.8192939969994768,ok,0.06632532900039223,0.022189182367076718,0.02968792100000428,80,341,True,length
322,20.37,20.370232022998607,1.8276625769995007,ok,0.07532126700061781,0.0221812704556997,0.02955941999971401,80,404,True,length
323,20.437,20.437621379998745,1.8236074829983409,ok,0.07833059399854392,0.022091810658245857,0.02971368100043037,80,504,True,length
324,20.46,20.46048147500005,1.822310893001486,ok,0.076094969001133,0.022103717012651954,0.029558870000983006,80,404,True,length
325,20.526,20.527506657999766,1.815466247000586,ok,0.08022480299950985,0.021964765405076074,0.029682225000215112,80,417,True,length
326,20.56,20.561143566999817,1.8094402860006085,ok,0.06648199099981866,0.02206243541771568,0.029534765999414958,80,402,True,length
327,20.605,20.605404156998702,1.8020679250003013,ok,0.06783834700036095,0.02195197387341586,0.029559612999946694,80,594,True,length
328,20.728,20.730030380000244,1.8215625859993452,ok,0.0703139729994291,0.02216739448100915,0.029558552998423693,80,596,True,length
329,20.785,20.78520836899952,1.809837749999133,ok,0.05994237499908195,0.022150225607599824,0.029788739999276004,80,380,True,length
330,20.841,20.842946736998783,1.8218371840011969,ok,0.06932683900049597,0.02218331494936414,0.02960626500134822,80,454,True,length
331,20.896,20.897142914998767,1.8061010350011202,ok,0.0611167650004063,0.022088097037984755,0.02955924399975629,80,394,True,length
332,21.011,21.011832656999104,1.8291592780005885,ok,0.0818631189995358,0.02211735235443162,0.029787904999466264,80,368,True,length
333,21.022,21.02271675799966,1.818447728001047,ok,0.07114632000048005,0.022117538848093157,0.029793731999234296,80,469,True,length
334,21.045,21.045474575999833,1.8215320660001453,ok,0.07102980599847797,0.022157948810131587,0.029538128001149744,80,401,True,length
335,21.067,21.06805203499971,1.8239501539992489,ok,0.06617757899948629,0.02225009188607399,0.029719279000346432,80,447,True,length
336,21.079,21.079641778000223,1.8120686359998217,ok,0.05440538399852812,0.022248560227851585,0.029684058999919216,80,460,True,length
337,21.168,21.168213298999035,1.8394925339998736,ok,0.0800498089993198,0.022271233987339656,0.029719747000854113,80,504,True,length
